"Target Name","RA V1 Axis","Dec V1 Axis","DATE-OBS","EXPTIME","SUN_ALT","SUNANGLE","MDRIZSKY","ORIENTAT","FILTER1","FILTER2","PHOTPLAM","PHOTMODE","PHOTFLAM","PHOTZPT","PHOTBW","Data Start Time","Data End Time"
"ANY","188.9466537456","62.25712973078","2003-01-04 15:56:34","394","4.54098","112.786255","0","90.1969","F892N","CLEAR2S","8916.0615","ACS HRC F892N MJD#52643.6643","2.4371884e-18","-21.1","101.61913","2003-01-04 15:56:34","2003-01-04 16:03:08"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 16:56:07","530","1.234653","112.803406","10.17983627319336","-92.6985","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52643.7056","1.4900997e-19","-21.1","527.19415","2003-01-04 16:56:07","2003-01-04 17:04:57"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 16:56:07","530","1.234653","112.803406","10.17983627319336","-92.208","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52643.7056","1.4900997e-19","-21.1","527.19415","2003-01-04 16:56:07","2003-01-04 17:04:57"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 17:07:34","530","-43.168713","112.806839","10.14753818511963","-92.6985","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52643.7136","1.4900997e-19","-21.1","527.19415","2003-01-04 17:07:34","2003-01-04 17:16:24"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 17:07:34","530","-43.168713","112.806839","10.14753818511963","-92.2079","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52643.7136","1.4900997e-19","-21.1","527.19415","2003-01-04 17:07:34","2003-01-04 17:16:24"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 17:18:59","530","-47.017773","112.810112","10.10002422332764","-92.69840000000001","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52643.7215","1.4900997e-19","-21.1","527.19415","2003-01-04 17:18:59","2003-01-04 17:27:49"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 17:18:59","530","-47.017773","112.810112","10.10002422332764","-92.2079","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52643.7215","1.4900997e-19","-21.1","527.19415","2003-01-04 17:18:59","2003-01-04 17:27:49"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 17:30:26","530","-4.250584","112.813438","11.02233982086182","-92.69840000000001","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52643.7295","1.4900997e-19","-21.1","527.19415","2003-01-04 17:30:26","2003-01-04 17:39:16"
"HDF-NORTH-GOODS-TILE-TILT-4","188.9466537456","62.25712973078","2003-01-04 17:30:26","530","-4.250584","112.813438","11.02233982086182","-92.2079","F850LP","CLEAR2L","9036.4395","ACS WFC1 F850LP MJD#52643.7295","1.4900997e-19","-21.1","527.19415","2003-01-04 17:30:26","2003-01-04 17:39:16"
"ANY","188.9466537456","62.25712973078","2003-01-04 16:56:10","424","-1.074418","112.803589","4.76662015914917","90.1968","G800L","CLEAR2S","7502.1597","ACS HRC G800L MJD#52643.7057","8.301689999999999e-20","-21.1","1108.8589","2003-01-04 16:56:10","2003-01-04 17:03:14"
"ANY","188.9466537456","62.25712973078","2003-01-04 17:07:36","424","-43.853233","112.806892","4.685733318328857","90.1969","G800L","CLEAR2S","7502.1597","ACS HRC G800L MJD#52643.7136","8.3016906e-20","-21.1","1108.8589","2003-01-04 17:07:36","2003-01-04 17:14:40"
"ANY","188.9466537456","62.25712973078","2003-01-04 17:19:02","424","-46.33403","112.810165","4.555788993835449","90.1969","G800L","CLEAR2S","7502.1597","ACS HRC G800L MJD#52643.7216","8.3016906e-20","-21.1","1108.8589","2003-01-04 17:19:02","2003-01-04 17:26:06"
"ANY","188.9466537456","62.25712973078","2003-01-04 17:30:28","424","-3.564152","112.813499","4.872171878814697","90.1969","G800L","CLEAR2S","7502.1597","ACS HRC G800L MJD#52643.7295","8.3016906e-20","-21.1","1108.8589","2003-01-04 17:30:28","2003-01-04 17:37:32"
"HDF-NORTH-GOODS-TILE-TILT-5","189.0620551649","62.25684528731","2003-01-02 16:58:12","500","-12.546818","111.901939","31.27077484130859","-92.6985","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52641.7071","7.678456499999999e-20","-21.1","672.39984","2003-01-02 16:58:12","2003-01-02 17:06:32"
"HDF-NORTH-GOODS-TILE-TILT-5","189.0620551649","62.25684528731","2003-01-02 16:58:12","500","-12.546818","111.901939","31.27077484130859","-92.208","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52641.7071","7.678456499999999e-20","-21.1","672.39984","2003-01-02 16:58:12","2003-01-02 17:06:32"
"HDF-NORTH-GOODS-TILE-TILT-5","189.0620551649","62.25684528731","2003-01-02 17:09:08","500","-58.393459","111.905594","30.97041893005371","-92.6985","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52641.7147","7.678456499999999e-20","-21.1","672.39984","2003-01-02 17:09:08","2003-01-02 17:17:28"
"HDF-NORTH-GOODS-TILE-TILT-5","189.0620551649","62.25684528731","2003-01-02 17:09:08","500","-58.393459","111.905594","30.97041893005371","-92.2079","F606W","CLEAR2L","5919.3369","ACS WFC1 F606W MJD#52641.7147","7.678456499999999e-20","-21.1","672.39984","2003-01-02 17:09:08","2003-01-02 17:17:28"
"ANY","189.0620551649","62.25684528731","2003-01-02 16:58:15","394","-18.347685","111.902405","1.154702663421631","90.1968","F555W","CLEAR2S","5355.5605","ACS HRC F555W MJD#52641.7071","2.9894416e-19","-21.1","357.14874","2003-01-02 16:58:15","2003-01-02 17:04:49"
"ANY","189.0620551649","62.25684528731","2003-01-02 17:09:11","394","-59.056076","111.905647","1.409643888473511","90.1969","F555W","CLEAR2S","5355.5605","ACS HRC F555W MJD#52641.7147","2.9894416e-19","-21.1","357.14874","2003-01-02 17:09:11","2003-01-02 17:15:45"
